Offer,Description,Coupon Code,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Yes Bank Anq Pi Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,Yes Bank Card Anq Phi Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,YES Bank Paisabazaar Paisasave Credit Card (Rupay),,,Paytm UPI,
Up to ?300 Cashback using RuPay Credit Cards on Paytm UPI,"Applicable only on transactions using RuPay Credit Cards on UPI on Paytm; Minimum Cashback ?20 per transaction; Total value of eligible items must be ?600 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of transaction and redemption of scratch card on Paytm app; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMRUPAYCC,YES Bank Rio Rupay Credit Card (Rupay),,,Paytm UPI,
Flat ?20 OFF + Upto ?50 Cashback using MobiKwik UPI,"Offer is applicable on orders worth ?399 or more; Flat ?50 cashback is valid for the first-ever transaction on MobiKwik UPI (@ikwik or @mbkns handle) and is valid once per user; Offer can be availed twice per user during the offer period (Feb 01 ? Feb 28); Applicable only on transactions using MobiKwik UPI; Cashback can be claimed through a scratch card on the MobiKwik app in the rewards section and will be valid for 7 days; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",MBKUPI,,,,Mobikwik UPI,
Assured ?15 Cashback using Amazon Pay Balance,"Applicable only on transactions using Amazon Pay Balance; Minimum assured cashback ?15; Total value of items must be ?299 or more; Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Registered phone number on Amazon and on Blinkit should be the same; Claim cashback through scratch card on the Amazon app (rewards section); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AMAZONPAY15,,,,Amazon Pay UPI,
Up to ?200 Cashback using Paytm UPI,"Applicable only on payments made using Paytm UPI; Earn gold coins on every Paytm UPI payment; Total value of items must be ?199 or more (Minimum assured cashback ?4); Offer can be availed once during the offer period (Feb 01 ? Feb 28); Cashback credited upon redemption of scratch card issued on completion of payment; Scratch card valid for 2 days after issuance; Cashback credited in UPI linked account; Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",PAYTMUPI,,,,Paytm UPI,
Flat ?25 OFF using Bajaj UPI,"Offer is applicable on orders worth ?299 or more; Offer can be availed twice per user during the offer period (Feb 01 ? Feb 28); Applicable only on transactions using Bajaj UPI; This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",BAJAJPAY25,,,,Bajaj Pay UPI,
Assured ?20 Cashback using MobiKwik Wallet,"Cashback can be claimed through a scratch card on the MobiKwik app in the rewards section; Total value of items must be ?399 or more; Offer can be availed thrice during the offer period (Feb 01 ? Feb 28); Assured cashback of ?20 credited into MobiKwik wallet; Scratch card valid for 7 days; Cashback credited to KYC users instantly; Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",MBKFEST,,,,Mobikwik UPI,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Bank Zenith+ Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Altura Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Zenith Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU LIT Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,Ixigo AU Travel Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Vetta Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Bank InstaPay Credit Card,,,,
Get 5% OFF using AU Bank Credit Cards (max ?30),"Applicable only on transactions using AU Bank Credit Cards; Maximum Discount ?30; Total value of items must be ?500 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",AUCC30,AU Bank Altura Plus Credit Card,,,,
Flat ?40 OFF using MobiKwik UPI (Weekends),"Applicable only on transactions using MobiKwik UPI; Maximum Discount ?40; Total value of items must be ?999 or more; Offer valid only on weekends (Sat?Sun); Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Offer is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",MBKWEEKEND,,,,Mobikwik UPI,
Assured ?50??150 cashback using JUPITERUPI,"Valid for new users on Jupiter app on completing their first successful transaction via Jupiter UPI; Get assured ?50 cashback on transaction using Jupiter UPI, or ?150 if using Jupiter UPI linked to a RuPay Credit Card; Cashback applies on transactions of ?399 or more and is credited as Jewels in the Jupiter app (redeemable for products, bill payments, Digi Gold, and more); Offer can be availed once per user during the offer period (Feb 01 ? Feb 28); Cashback credited within 7 days from completion of the transaction; Offer is not applicable on Gold & Silver coins, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",JUPITERUPI,,,,Jupiter UPI,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,Bajaj Finserv DBS Bank 5X Plus Rewards Supercard,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,Bajaj Finserv DBS Bank 5 X Super Card,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,DBS Vantage Card,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,Bajaj Finserv DBS Bank 10X Signature SuperCard,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,DBS Spark 20 Visa Credit Card,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,DBS Spark 10 Credit Card,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,Bajaj Finserv DBS Bank 10X Plus Signature SuperCard,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,DBS Spark 10 Mastercard Credit Card,,,,
Flat ?75 OFF using DBS Bank Credit Cards,"Applicable only on transactions using DBS Bank Credit Cards; Maximum Discount ?75; Total value of items must be ?750 or more; Offer can be availed once during the offer period (Feb 01 ? Feb 28); This coupon is not applicable on Gold & Silver coins, Gift Cards, Milk, Tobacco, Cigarettes and Baby needs products; Other T&Cs may apply",DBSCC75,Bajaj Finserv DBS Bank 7X Rewards Supercard,,,,
